OBJECTID,CD_GEOCODI,NM_BAIRRO,NM_SUBDIST,NM_DISTRIT,INDIC_AGUA_ADEQUADA,INDIC_ESGOTO_ADEQUADO,INDIC_LIXO_ADEQUADO,INDIC_MEDBANH_PES,INDIC_ANALFAB_10A14,INDIC_RENDARESP_POS_SM,INDIC_RENDARESP_POS_ATE2SM,INDIC_RENDARESP_P_MAISDE10SM,I_AGUA_ADEQUADA,I_ESGOTO_ADEQUADO,I_LIXO_ADEQUADO,I_MEDBANH_PES,I_ANALFAB_10A14,I_RENDARESP_POS_SM,I_RENDARESP_POS_ATE2SM,I_RENDARESP_P_MAISDE10SM,IDS
18115,330455705290412,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,99.60707269,98.03536346,100,0.40789474,3.09278351,2.28260369,60.37735849,0.20964361,0.99607073,0.98035363,1,0.18529551,0.94845361,0.0235112,0.39622642,0.00226022,0.56652141
18116,330455705290413,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,50,50,100,0.3,0,2.3369281,66.66666667,0,0.5,0.5,1,0.13628186,1,0.02431395,0.33333333,0,0.43674114
18117,330455705290414,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,97.98387097,75,98.38709677,0.2742515,7.40740741,1.53178396,82.14285714,0,0.97983871,0.75,0.98387097,0.12458501,0.87654321,0.01241633,0.17857143,0,0.48822821
18118,330455705290415,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,6.73316708,0.24937656,100,0.11894996,2.54237288,1.51073184,87.6056338,0,0.06733167,0.00249377,1,0.05403574,0.95762712,0.01210524,0.12394366,0,0.27719215
18119,330455705290416,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,100,3.25581395,100,0.36204147,17.0212766,1.61106083,87.17948718,0.64102564,1,0.03255814,1,0.16446561,0.71631206,0.0135878,0.12820513,0.00691106,0.38275497
18120,330455705290417,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,93.2038835,12.94498382,99.02912621,0.36155378,0,1.98816074,72.62357414,0.38022814,0.93203883,0.12944984,0.99029126,0.16424407,1,0.01916021,0.27376426,0.00409933,0.43913098
18121,330455705290418,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,98.63481229,53.58361775,100,0.42840647,0,3.38984512,49.02723735,3.50194553,0.98634812,0.53583618,1,0.19461343,1,0.03987291,0.50972763,0.03775535,0.5380192
18122,330455705290419,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,98.13664596,24.8447205,98.13664596,0.31891892,2.77777778,1.94172028,78.515625,1.171875,0.98136646,0.2484472,0.98136646,0.14487621,0.9537037,0.01847396,0.21484375,0.01263428,0.444464
18123,330455705290420,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,99.46236559,40.86021505,100,0.3816726,1.17647059,2.34846902,57.87965616,0.5730659,0.99462366,0.40860215,1,0.1733835,0.98039216,0.02448449,0.42120344,0.00617837,0.50110847
18124,330455705290421,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,6.30630631,6.30630631,100,0.39306358,0,2.40009427,68.26923077,1.92307692,0.06306306,0.06306306,1,0.17855812,1,0.02524735,0.31730769,0.02073317,0.33349656
18125,330455705290422,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,99.75062344,3.74064838,100,0.41451767,2.4691358,1.65508072,81.76638177,0,0.99750623,0.03740648,1,0.18830413,0.95884774,0.01423828,0.18233618,0,0.42232988
18126,330455705290423,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,91.78947368,92.42105263,99.78947368,0.43088235,0.93457944,2.52351126,61.57407407,1.15740741,0.91789474,0.92421053,0.99789474,0.19573816,0.98442368,0.02707109,0.38425926,0.0124783,0.55549631
18127,330455705290424,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,43.62416107,99.32885906,100,0.37572816,3.03030303,1.89863535,72.52747253,0.73260073,0.43624161,0.99328859,1,0.17068311,0.94949495,0.01783729,0.27472527,0.00789835,0.48127115
18128,330455705290425,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18129,330455705290426,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,99.51923077,98.55769231,100,0.3641791,0,2.24111356,63.63636364,1.06951872,0.99519231,0.98557692,1,0.16543668,1,0.0228981,0.36363636,0.01153075,0.56803389
18130,330455705290427,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,46.15384615,46.15384615,100,0.44827586,0,1.73137255,80,0,0.46153846,0.46153846,1,0.20363956,1,0.01536565,0.2,0,0.41776027
18131,330455705290428,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18132,330455705290429,Joá,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18133,330455705290430,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18134,330455705290431,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18135,330455705290432,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18136,330455705290433,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18137,330455705290434,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18138,330455705290435,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18139,330455705290436,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18140,330455705290437,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18141,330455705290438,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18142,330455705290439,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18143,330455705290440,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18144,330455705290441,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18145,330455705290442,Grumari,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18146,330455705290443,Vargem Grande,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18147,330455705290444,Vargem Grande,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18148,330455705290445,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18149,330455705290446,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18150,330455705290447,Camorim,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18151,330455705290448,Camorim,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18152,330455705290449,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.81704782,0,9.14423648,6.81818182,31.06060606,1,1,1,0.37116265,1,0.1249056,0.93181818,0.33487216,0.72034482
18153,330455705290450,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,98.4,20.4,100,0.7740113,0,10.41453685,7.32758621,36.63793103,0.984,0.204,1,0.35161233,1,0.14367684,0.92672414,0.39500269,0.625627
18154,330455705290451,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18155,330455705290452,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,66.66666667,29.05982906,100,1.03807107,0,10.63077662,12.74509804,26.47058824,0.66666667,0.29059829,1,0.47156752,1,0.14687221,0.87254902,0.28538603,0.59170497
18156,330455705290453,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,98.18181818,92.72727273,100,0.80334728,6.66666667,13.81699346,8.80503145,55.34591195,0.98181818,0.92727273,1,0.36493887,0.88888889,0.19395497,0.91194969,0.59669811,0.73319018
18157,330455705290454,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,99.47368421,88.15789474,98.94736842,0.37343358,3.84615385,1.83507976,76.20578778,0,0.99473684,0.88157895,0.98947368,0.16964074,0.93589744,0.01689813,0.23794212,0,0.52827099
18158,330455705290455,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,97.35099338,92.05298013,98.01324503,0.43634259,2.73972603,2.4970162,62.45059289,2.3715415,0.97350993,0.9205298,0.98013245,0.1982186,0.9543379,0.02667957,0.37549407,0.02556818,0.55680881
18159,330455705290456,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,95,80.625,99.375,0.33133733,9.75609756,1.70456155,79.16666667,0,0.95,0.80625,0.99375,0.15051756,0.83739837,0.01496946,0.20833333,0,0.49515234
18160,330455705290457,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,97.39583333,46.35416667,99.47916667,0.35555556,3.33333333,1.56643002,83.90804598,0,0.97395833,0.46354167,0.99479167,0.16151924,0.94444444,0.01292829,0.16091954,0,0.4640129
18161,330455705290458,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,18.84057971,18.26086957,95.36231884,0.1729249,2.24719101,1.5823258,84.08304498,0,0.1884058,0.1826087,0.95362319,0.07855509,0.96254682,0.01316318,0.15916955,0,0.31725904
18162,330455705290459,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,89.36170213,0.95683453,0,18.12331155,11.11111111,71.11111111,1,1,0.89361702,0.43466396,1,0.25758946,0.88888889,0.76666667,0.78017825
18163,330455705290460,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,98.45360825,0.40075614,0,1.90095557,78.48101266,1.26582278,1,1,0.98453608,0.18205264,1,0.01787158,0.21518987,0.01364715,0.55166217
18164,330455705290461,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,94.87179487,74.35897436,93.58974359,0.42922374,0,3.52692626,39.43661972,0,0.94871795,0.74358974,0.93589744,0.1949847,1,0.04189856,0.6056338,0,0.55884027
18165,330455705290462,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,96.79144385,31.55080214,97.32620321,0.46332737,0,2.99725949,48.5380117,1.16959064,0.96791444,0.31550802,0.97326203,0.21047705,1,0.03407167,0.51461988,0.01260965,0.50355784
18166,330455705290463,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,75.97402597,31.16883117,94.15584416,0.46380697,0,3.76475294,52.8,4.8,0.75974026,0.31168831,0.94155844,0.21069492,1,0.04541293,0.472,0.05175,0.47410561
18167,330455705290464,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,98.61111111,72.22222222,100,0.49717514,0,2.753273,58.46153846,1.53846154,0.98611111,0.72222222,1,0.22585318,1,0.03046628,0.41538462,0.01658654,0.54957799
18168,330455705290465,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,99.48453608,97.93814433,100,0.72878536,0,9.35136134,33.71428571,40.57142857,0.99484536,0.97938144,1,0.33106741,1,0.12796628,0.66285714,0.43741071,0.69169104
18169,330455705290466,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,99.47916667,100,0.65064695,0,7.05405998,42.35294118,26.47058824,1,0.99479167,1,0.29557125,1,0.09401904,0.57647059,0.28538603,0.65577982
18170,330455705290467,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.89166667,0,13.84928105,3.33333333,54,1,1,1,0.40505997,1,0.19443208,0.96666667,0.5821875,0.76854328
18171,330455705290468,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.96190476,0,12.61193708,1.0989011,50.54945055,1,1,1,0.43696723,1,0.17614784,0.98901099,0.54498626,0.76838904
18172,330455705290469,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.82553191,0,11.89638833,8.90804598,46.55172414,1,1,1,0.37501675,1,0.16557417,0.91091954,0.50188578,0.74417453
18173,330455705290470,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.85459184,0,10.47987048,11.9266055,38.53211009,1,1,1,0.38821788,1,0.14464227,0.88073394,0.41542431,0.7286273
18174,330455705290471,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.8608838,0,9.47481146,18.75,31.73076923,1,1,1,0.39107615,1,0.12979051,0.8125,0.34209736,0.709433
18175,330455705290472,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,97.93814433,100,100,0.35015773,4.16666667,2.4658994,54.34782609,2.17391304,0.97938144,1,1,0.15906715,0.93055556,0.02621976,0.45652174,0.0234375,0.57189789
18176,330455705290473,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,91.71597633,45.56213018,100,0.70708955,2.85714286,8.02462998,32.90322581,23.87096774,0.91715976,0.4556213,1,0.3212116,0.95238095,0.10836116,0.67096774,0.25735887,0.58538267
18177,330455705290474,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,93.15789474,66.31578947,100,0.6772655,1.66666667,8.89705322,46.85714286,14.28571429,0.93157895,0.66315789,1,0.30766334,0.97222222,0.12125297,0.53142857,0.15401786,0.58516523
18178,330455705290475,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,94.35897436,82.05128205,91.28205128,0.62786885,4.44444444,6.65525081,43.55828221,19.01840491,0.94358974,0.82051282,0.91282051,0.28522378,0.92592593,0.08812584,0.56441718,0.20504218,0.59320725
18179,330455705290476,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,97.87234043,39.36170213,100,0.88395904,0,7.26487125,26.5060241,21.68674699,0.9787234,0.39361702,1,0.40155861,1,0.0971342,0.73493976,0.23381024,0.6049729
18180,330455705290477,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,77.08333333,63.54166667,100,0.64951768,2.77777778,7.15381264,42.22222222,23.33333333,0.77083333,0.63541667,1,0.29505826,0.9537037,0.09549309,0.57777778,0.2515625,0.57248067
18181,330455705290478,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.37321937,9.85915493,1.65242215,81.8627451,0,1,1,1,0.16954343,0.83568075,0.014199,0.18137255,0,0.52509947
18182,330455705290479,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,99.60159363,100,100,0.33292534,0,1.56796514,83.55555556,0,0.99601594,1,1,0.15123895,1,0.01295098,0.16444444,0,0.54058129
18183,330455705290480,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.32978723,2.17391304,1.30210837,93.5483871,0,1,1,1,0.14981339,0.96376812,0.00902241,0.06451613,0,0.52339001
18184,330455705290481,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,100,99.54545455,100,0.33152174,1.19047619,1.5482451,85.5,0,1,0.99545455,1,0.15060133,0.98015873,0.01265957,0.145,0,0.53548427
18185,330455705290482,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,100,99.21259843,100,0.32636469,4.12371134,1.71737077,80,0,1,0.99212598,1,0.14825862,0.93127148,0.01515874,0.2,0,0.53585185
18186,330455705290483,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,99.32432432,94.59459459,93.91891892,0.36818182,6,1.67160605,82.44274809,0,0.99324324,0.94594595,0.93918919,0.16725501,0.9,0.01448248,0.17557252,0,0.51696105
18187,330455705290484,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,99.66887417,99.66887417,98.01324503,0.38531073,1.51515152,2.17201637,77.55905512,0.39370079,0.99668874,0.99668874,0.98013245,0.17503621,0.97474747,0.02187705,0.22440945,0.00424459,0.54672809
18188,330455705290485,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,100,34.56790123,100,0.14531549,10.20408163,1.41935929,86.61971831,0,1,0.34567901,1,0.06601288,0.82993197,0.01075503,0.13380282,0,0.42327271
18189,330455705290486,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.968,0,10.81851604,7.38636364,40.90909091,1,1,1,0.43973613,1,0.14964644,0.92613636,0.44105114,0.74457126
18190,330455705290487,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.75502008,14.28571429,14.93945098,6.4,60.8,1,1,1,0.34298513,0.76190476,0.21054153,0.936,0.6555,0.73836643
18191,330455705290488,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18192,330455705290489,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,97.7324263,98.86621315,100,0.95373377,1.33333333,11.53698494,16.18357488,40.57971014,0.97732426,0.98866213,1,0.43325537,0.97777778,0.16026326,0.83816425,0.4375,0.72661838
18193,330455705290490,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.94848485,0,13.94739457,3.08219178,48.97260274,1,1,1,0.43087093,1,0.1958819,0.96917808,0.52798587,0.7654896
18194,330455705290491,Barra da Tijuca,BARRA DA TIJUCA,RIO DE JANEIRO,100,97.14285714,100,1.10420475,0,17.17199862,1.75438596,61.98830409,1,0.97142857,1,0.50161026,1,0.2435319,0.98245614,0.6683114,0.79591728
18195,330455705290492,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,98.1981982,100,100,1.04966887,8.33333333,9.60444178,15.30612245,30.6122449,0.98198198,1,1,0.47683609,0.86111111,0.13170606,0.84693878,0.33003827,0.70357653
18196,330455705290493,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,100,100,100,0.99053628,0,13.3950475,16.49484536,48.45360825,1,1,1,0.44997375,1,0.18771987,0.83505155,0.52239046,0.74939195
18197,330455705290494,Vargem Pequena,BARRA DA TIJUCA,RIO DE JANEIRO,17.22846442,15.35580524,100,0.15217391,2.66666667,1.81555664,80.99173554,1.23966942,0.17228464,0.15355805,1,0.06912848,0.95555556,0.01660964,0.19008264,0.01336519,0.32132302
18198,330455705290495,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18199,330455705290496,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18200,330455705290497,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18201,330455705290498,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18202,330455705290499,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18203,330455705290500,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18204,330455705290501,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18205,330455705290502,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
18206,330455705290503,Recreio dos Bandeirantes,BARRA DA TIJUCA,RIO DE JANEIRO,99.31972789,98.29931973,100,0.59501188,1.33333333,6.74374952,44.2687747,20.55335968,0.99319728,0.9829932,1,0.27029775,0.97777778,0.08943358,0.55731225,0.22159091,0.63657534
18207,330455705290504,Itanhangá,BARRA DA TIJUCA,RIO DE JANEIRO,99.56709957,93.72294372,99.78354978,0.35087719,4.16666667,1.85931722,75.05938242,0.23752969,0.995671,0.93722944,0.9978355,0.15939399,0.93055556,0.01725629,0.24940618,0.00256087,0.5362386
18208,330455705300001,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.38070175,0,2.82920275,52.79187817,0.50761421,1,1,1,0.17294248,1,0.03158829,0.47208122,0.00547272,0.58526059
18209,330455705300002,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.37792642,4.16666667,2.69426025,54.54545455,0.60606061,1,1,1,0.17168172,0.93055556,0.02959425,0.45454545,0.00653409,0.57411388
18210,330455705300003,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,99.72222222,0.37025641,5.63380282,2.65828877,51.74825175,1.04895105,1,1,0.99722222,0.16819744,0.90610329,0.0290627,0.48251748,0.011309,0.57430152
18211,330455705300004,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.38071066,2,2.73915885,55.55555556,0.48309179,1,1,1,0.17294652,0.96666667,0.03025771,0.44444444,0.00520833,0.57744046
18212,330455705300005,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.3875969,0,2.41716213,61.82795699,1.07526882,1,1,1,0.17607475,1,0.02549957,0.38172043,0.01159274,0.57436094
18213,330455705300006,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,99.46808511,0.34622468,0,2.16840029,60.97560976,0,1,1,0.99468085,0.15728048,1,0.02182361,0.3902439,0,0.57050361
18214,330455705300007,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,99.33333333,0.35487662,0,2.77381202,57.65124555,1.77935943,1,1,0.99333333,0.16121082,1,0.03076978,0.42348754,0.01918372,0.57849815
18215,330455705300008,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,99.67320261,0.34187082,5.71428571,2.42241285,59.375,0.34722222,1,1,0.99673203,0.15530264,0.9047619,0.02557716,0.40625,0.00374349,0.5615459
18216,330455705300009,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,99.65986395,0.36144578,0,2.19714886,65.30612245,1.02040816,1,1,0.99659864,0.16419501,1,0.02224843,0.34693878,0.01100128,0.56762277
18217,330455705300010,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.35580524,2.98507463,2.1536168,66.66666667,0.37453184,1,1,1,0.16163267,0.95024876,0.02160516,0.33333333,0.00403792,0.55885723
18218,330455705300011,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,91.60583942,100,0.41008174,1.96078431,2.21237436,63.86554622,0,1,0.91605839,1,0.18628901,0.96732026,0.02247342,0.36134454,0,0.5566857
18219,330455705300012,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,98.44357977,100,0.42821159,0,2.42941176,56.30630631,0.45045045,1,0.9844358,1,0.1945249,1,0.02568058,0.43693694,0.00485642,0.58080433
18220,330455705300013,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.44982699,0,2.05661483,70.11494253,0,1,1,1,0.20434419,1,0.02017176,0.29885057,0,0.56542082
18221,330455705300014,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,64.13793103,100,0.4488189,0,2.82138039,50.8,1.2,1,0.64137931,1,0.20388625,1,0.0314727,0.492,0.0129375,0.54770947
18222,330455705300015,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,91.41104294,100,0.42435424,0,3.04834479,46.1038961,1.94805195,1,0.91411043,1,0.19277262,1,0.03482656,0.53896104,0.02100244,0.58770913
18223,330455705300016,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,78.125,100,0.46021505,0,2.74584695,48.61111111,0.69444444,1,0.78125,1,0.20906321,1,0.03035654,0.51388889,0.00748698,0.5677557
18224,330455705300017,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.45454545,0,2.90595813,52.65700483,1.44927536,1,1,1,0.20648767,1,0.03272251,0.47342995,0.015625,0.59103314
18225,330455705300018,Coelho Neto,PAVUNA,RIO DE JANEIRO,99.18699187,99.18699187,100,0.48257373,0,3.13803182,51.88679245,3.77358491,0.99186992,0.99186992,1,0.21922015,1,0.03615186,0.48113208,0.04068396,0.59511599
18226,330455705300019,Coelho Neto,PAVUNA,RIO DE JANEIRO,97.19101124,97.19101124,100,0.33975482,5.26315789,1.59574336,86.07594937,0.63291139,0.97191011,0.97191011,1,0.15434139,0.9122807,0.01336145,0.13924051,0.00682358,0.52123348
18227,330455705300020,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,99.49494949,100,0.46981132,2.63157895,3.02886773,44.50867052,1.73410405,1,0.99494949,1,0.21342253,0.95614035,0.03453875,0.55491329,0.01869581,0.59658253
18228,330455705300021,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,99.39393939,100,0.45296524,4.34782609,2.59798337,67.40506329,1.89873418,1,0.99393939,1,0.20576981,0.92753623,0.02817156,0.32594937,0.02047073,0.56272964
18229,330455705300022,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.44802343,2.12765957,2.84251208,52.17391304,1.93236715,1,1,1,0.20352488,0.96453901,0.03178497,0.47826087,0.02083333,0.58736788
18230,330455705300023,Coelho Neto,PAVUNA,RIO DE JANEIRO,99.72752044,99.45504087,100,0.44741697,0,2.70250639,54.7826087,1.44927536,0.9972752,0.99455041,1,0.20324939,1,0.0297161,0.45217391,0.015625,0.58657375
18231,330455705300024,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.55347092,3.57142857,3.7506113,40,4.11764706,1,1,1,0.25142682,0.94047619,0.04520396,0.6,0.04439338,0.61018754
18232,330455705300025,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,99.32432432,100,0.36602871,0,2.06262779,81.1965812,0.85470085,1,0.99324324,1,0.16627691,1,0.02026061,0.18803419,0.00921474,0.54712871
18233,330455705300026,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.36439499,1.49253731,2.21582186,72.87234043,2.12765957,1,1,1,0.16553476,0.97512438,0.02252436,0.2712766,0.02293883,0.55717487
18234,330455705300027,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.38304094,1.69491525,2.02320735,68.59903382,0,1,1,1,0.1740051,0.97175141,0.01967809,0.31400966,0,0.55993053
18235,330455705300028,Coelho Neto,PAVUNA,RIO DE JANEIRO,99.16317992,100,100,0.40218878,0,1.79274271,78.65853659,0,0.9916318,1,1,0.18270345,1,0.01627252,0.21341463,0,0.5505028
18236,330455705300029,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.39565217,0,1.37648449,89.36170213,0,1,1,1,0.17973405,1,0.01012146,0.10638298,0,0.53702981
18237,330455705300030,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.36324786,0,1.46058659,90.75630252,0,1,1,1,0.16501365,1,0.01136424,0.09243697,0,0.53360186
18238,330455705300031,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.36428571,1.66666667,1.25187553,94.20289855,0,1,1,1,0.16548511,0.97222222,0.00828012,0.05797101,0,0.52549481
18239,330455705300032,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.40105541,0,1.30648418,89.10891089,0,1,1,1,0.18218859,1,0.00908707,0.10891089,0,0.53752332
18240,330455705300033,Coelho Neto,PAVUNA,RIO DE JANEIRO,100,100,100,0.36882129,0,1.58354046,81.69014085,0,1,1,1,0.1675455,1,0.01318113,0.18309859,0,0.54547815
18241,330455705300034,Coelho Neto,PAVUNA,RIO DE JANEIRO,4.59770115,100,100,0.37931034,2.85714286,1.36925911,97.98657718,0,0.04597701,1,1,0.1723104,0.95238095,0.0100147,0.02013423,0,0.40010216
